Time,Output
0.0,0.10219200000000006
0.011095999999999995,0.2597100000000001
0.02253499999999997,0.4388010000000002
0.03201300000000007,0.6145269999999998
0.039137999999999895,0.7868729999999999
0.05505099999999996,0.943076
0.0626819999999999,1.09625
0.07322800000000007,1.2525430000000002
0.08293400000000006,1.386327
0.09387199999999996,1.511437
0.10514099999999993,1.628558
0.11172599999999999,1.731116
0.12283599999999995,1.831206
0.132506,1.9171209999999999
0.13971899999999993,1.973652
0.14966600000000008,2.0196630000000004
0.16158699999999993,2.055435
0.17172199999999993,2.0622
0.17847100000000005,2.0564349999999996
0.18850999999999996,2.0383459999999998
0.19946200000000003,1.995727
0.210642,1.941385
0.22122599999999992,1.875689
0.2293289999999999,1.79895
0.23876699999999995,1.723731
0.24956,1.650001
0.26083199999999995,1.577731
0.2716020000000001,1.5068920000000001
0.27844999999999986,1.437456
0.28849499999999995,1.3693939999999998
0.299555,1.30268
0.3109169999999999,1.2372869999999998
0.321898,1.1731889999999998
0.3284119999999999,1.11036
0.33876400000000007,1.0487739999999999
0.3495379999999999,0.9884089999999999
0.360916,0.9292379999999998
0.37194499999999997,0.8712390000000001
0.37807000000000013,0.8143889999999998
0.3891089999999999,0.758664
0.40003199999999994,0.7164269999999999
0.410938,0.6750259999999999
0.42208200000000007,0.6220599999999998
0.43186100000000005,0.5701429999999998
0.43865200000000004,0.5317059999999998
0.44963299999999995,0.5064500000000001
0.46074800000000016,0.4814750000000001
0.472005,0.4572560000000001
0.4786079999999999,0.4337010000000001
0.48883999999999994,0.4228559999999999
0.49989799999999995,0.42469100000000015
0.5107300000000001,0.42643999999999993
0.522068,0.42817399999999983
0.528467,0.4423189999999999
0.5387300000000002,0.4686140000000001
0.549542,0.4943749999999998
0.5605530000000001,0.5196320000000001
0.571642,0.5444270000000002
0.5783239999999998,0.568727
0.588416,0.604959
0.599783,0.6404070000000002
0.610762,0.6626829999999999
0.6211899999999999,0.6970990000000001
0.6281349999999999,0.7308880000000002
0.6384460000000001,0.76397
0.6497039999999998,0.7963290000000001
0.660569,0.8280090000000002
0.672263,0.8591540000000002
0.6786029999999998,0.8771390000000001
0.688318,0.8948170000000002
0.699576,0.9122590000000002
0.710726,0.929208
0.72186,0.9458359999999999
0.7283490000000001,0.9622069999999998
0.7384170000000001,0.9657629999999999
0.749579,0.9692349999999998
0.7612220000000001,0.9726439999999998
0.7717149999999999,0.9759699999999998
0.7850679999999999,0.9784920000000001
0.794249,0.9776259999999999
0.8056760000000001,0.9660139999999999
0.811229,0.9471850000000002
0.8294709999999998,0.9402180000000002
0.834505,0.9312830000000001
0.8449369999999998,0.9227880000000002
0.8557169999999998,0.9025750000000001
0.861199,0.8825639999999999
0.8726780000000001,0.8752909999999998
0.8828260000000001,0.85568
0.889017,0.8364889999999998
0.900385,0.8176760000000001
0.9117660000000001,0.786734
0.9213399999999998,0.7688999999999999
0.9455819999999999,0.7616770000000002
0.951246,0.7434530000000001
0.956256,0.7153269999999998
0.9667479999999999,0.6989130000000001
0.9722390000000001,0.682871
0.995282,0.6670959999999999
1.001385,0.6598959999999998
1.006126,0.6434479999999998
1.011826,0.631526
1.021787,0.6292810000000002
1.028723,0.62704
1.039746,0.624743
1.054237,0.619853
1.06115,0.6185049999999999
1.072466,0.6321949999999998
1.078848,0.6421890000000001
1.089778,0.639723
1.100193,0.6497449999999998
1.111745,0.659475
1.122938,0.669016
1.12901,0.678331
1.139859,0.6872889999999998
1.150579,0.7087140000000001
1.162471,0.7173289999999999
1.177163,0.7254330000000002
1.183824,0.7442549999999999
1.189772,0.751903
1.200672,0.7612030000000001
1.211633,0.7687569999999999
1.2227729999999999,0.7761499999999999
1.228726,0.795877
1.238978,0.8027419999999998
1.249995,0.8095500000000002
1.261268,0.8160620000000001
1.272419,0.8224429999999998
1.278766,0.828891
1.288675,0.8227169999999999
1.2998,0.8290069999999998
1.310946,0.8345319999999998
1.322921,0.8410449999999998
1.33426,0.8480539999999999
1.344352,0.8406310000000001
1.353922,0.8337400000000001
1.361944,0.8282069999999999
1.37213,0.8224990000000001
1.378557,0.816408
1.388961,0.8104049999999998
1.399816,0.8045620000000002
1.411505,0.798781
1.421553,0.7930769999999998
1.428281,0.7875350000000001
1.438906,0.7821009999999999
1.449655,0.776799
1.460793,0.771633
1.471848,0.7665860000000002
1.478383,0.7616350000000001
1.488386,0.7566549999999999
1.500418,0.7517290000000001
1.510913,0.7470140000000001
1.52305,0.7424499999999998
1.533238,0.7379069999999999
1.540013,0.733393
1.550294,0.729041
1.560985,0.7248220000000001
1.571929,0.7206540000000001
1.578663,0.7165460000000001
1.589029,0.7124679999999999
1.599472,0.7082039999999998
1.610719,0.7169180000000002
1.6216409999999999,0.7258260000000001
1.628645,0.721686
1.638491,0.7175690000000001
1.649812,0.7135150000000001
1.6609099999999999,0.721994
1.671672,0.730308
1.6783,0.7260209999999998
1.688529,0.7342970000000002
1.699829,0.7423440000000001
1.711011,0.7377940000000001
1.7217149999999999,0.745889
1.728125,0.7537400000000001
1.739044,0.7489460000000001
1.74958,0.7567020000000002
1.760829,0.764119
1.7719,0.7717200000000002
1.778524,0.7793209999999999
1.788578,0.7740469999999999
1.799411,0.7688950000000001
1.810772,0.776297
1.821362,0.7835390000000002
1.827969,0.7781920000000002
1.838524,0.7854079999999999
1.849541,0.79243
1.860659,0.7868590000000002
1.87175,0.7814990000000002
1.878368,0.788602
1.888305,0.7956569999999998
1.899564,0.7901229999999999
1.911117,0.7845300000000002
1.921835,0.7791489999999999
1.941297,0.7863009999999999
1.945723,0.7933110000000001
1.953974,0.7878029999999998
1.9606210000000002,0.7822399999999998
1.9715829999999999,0.776897
1.9780440000000001,0.7718340000000001
1.9889450000000002,0.766718
1.999822,0.7617069999999999
2.011092,0.7692709999999998
2.026658,0.7767149999999998
2.033908,0.7712919999999999
2.039864,0.7660749999999998
2.050028,0.761215
2.061328,0.756329
2.07258,0.7516579999999999
2.07906,0.7469790000000001
2.089295,0.7536170000000002
2.10027,0.7607919999999999
2.110681,0.7566670000000002
2.122829,0.7520289999999998
2.132634,0.747322
2.139449,0.752961
2.149957,0.7600669999999998
2.161002,0.7567970000000002
2.171238,0.7520449999999999
2.178645,0.7472150000000002
2.188743,0.742585
2.200185,0.7505419999999998
2.211404,0.7582309999999999
2.221767,0.7534429999999999
2.228344,0.74872
2.23942,0.7565360000000001
2.249803,0.764116
2.260993,0.7591299999999999
2.27844,0.7667860000000002
2.289809,0.774197
2.299925,0.7689780000000002
2.310955,0.7639390000000001
2.322926,0.771471
2.333301,0.7788089999999999
2.343287,0.7735270000000001
2.350884,0.7807879999999998
2.361316,0.787957
2.371677,0.7825359999999999
2.383364,0.7771979999999998
2.389632,0.7719469999999999
2.405372,0.7792629999999998
2.41133,0.7865030000000002
2.421724,0.7811020000000002
2.433474,0.7757429999999998
2.439215,0.78302
2.449399,0.7901989999999999
2.460936,0.7847439999999999
2.471275,0.779391
2.478546,0.774105
2.488692,0.7689539999999999
2.499566,0.776376
2.51092,0.7836029999999998
2.522569,0.7782089999999999
2.528265,0.7729780000000002
2.538952,0.767836
2.549384,0.7752439999999998
2.56063,0.7825150000000001
2.572314,0.7772060000000001
2.582177,0.7719809999999998
2.588732,0.7668370000000002
2.599476,0.7743159999999998
2.61056,0.7815720000000002
2.621655,0.7762760000000002
2.628223,0.7711160000000001
2.643665,0.7659929999999999
2.650634,0.7608570000000001
2.661177,0.7684859999999998
2.670902,0.7761010000000002
2.6790059999999998,0.770896
2.689602,0.7658100000000001
2.699993,0.7608280000000001
2.710912,0.7683779999999998
2.721694,0.775782
2.728232,0.7705730000000002
2.738639,0.7654610000000002
2.749784,0.7604860000000002
2.760619,0.7680120000000001
2.772169,0.7753930000000002
2.778612,0.7701169999999999
2.788902,0.7650320000000002
2.799465,0.7726130000000002
2.810789,0.7798980000000002
2.8217,0.774607
2.828333,0.7694740000000002
2.838828,0.776872
2.849763,0.7840630000000002
2.861282,0.7786439999999999
2.872597,0.7734380000000001
2.882044,0.7683460000000002
2.888701,0.7756910000000001
2.900505,0.7828849999999998
2.910802,0.7774610000000002
2.920876,0.7722669999999998
2.94216,0.7797269999999998
2.946627,0.7868919999999999
2.951683,0.7814700000000001
2.960739,0.7761990000000001
2.970885,0.7834590000000001
2.978294,0.7905389999999999
2.98875,0.785015
2.999688,0.7796259999999999
3.010916,0.774381
3.02136,0.7816619999999999
3.028576,0.78877
3.038994,0.7833299999999999
3.049541,0.7779989999999999
3.060836,0.7851750000000002
3.071154,0.7922120000000001
3.078877,0.7867299999999999
3.0888079999999998,0.7813059999999998
3.100498,0.7760150000000001
3.111038,0.783271
3.120849,0.7903229999999999
3.128409,0.7848540000000002
3.139116,0.7794970000000001
3.150247,0.7741709999999999
3.161436,0.7814890000000001
3.17225,0.7884519999999999
3.178399,0.7829959999999998
3.189067,0.7779259999999999
3.199639,0.7726899999999999
3.210847,0.7800150000000001
3.221373,0.7872690000000002
3.228755,0.7818499999999999
3.23887,0.7764639999999998
3.249816,0.771264
3.260697,0.7785920000000002
3.271768,0.785777
3.278654,0.7803689999999999
3.28884,0.7750750000000002
3.299579,0.769936
3.310973,0.7772830000000002
3.321945,0.784383
3.32816,0.7789700000000002
3.338674,0.773809
3.349559,0.7685689999999998
3.360709,0.775976
3.372895,0.7834240000000001
3.382284,0.7780490000000002
3.388811,0.772789
3.400033,0.7677330000000002
3.4118209999999998,0.7751410000000001
