Time,Output
0.0,0.0
0.009856,0.0013110000000000621
0.019705,0.0025490000000001345
0.029584,0.003734000000000126
0.039428,0.004901000000000044
0.049759,0.006054000000000004
0.059725,0.007168999999999981
0.069512,0.008253999999999984
0.079481,0.009301000000000004
0.090256,0.010226999999999986
0.099567,0.011160999999999976
0.10968,0.012274000000000118
0.119638,0.03274299999999997
0.129928,0.09130100000000008
0.13947,0.22593600000000014
0.149747,0.43457900000000005
0.159484,0.6949820000000002
0.169795,0.966817
0.179413,1.210984
0.189595,1.4474069999999999
0.199634,1.6764949999999998
0.209517,1.879027
0.219707,2.0753570000000003
0.229704,2.2460559999999994
0.239607,2.3918359999999996
0.24969,2.5137079999999994
0.259851,2.573532
0.269614,2.553527
0.279686,2.456182
0.289646,2.303426
0.299406,2.0969360000000004
0.309741,1.877394
0.319407,1.664655
0.329874,1.439027
0.339676,1.239895
0.349969,1.04693
0.359876,0.8599859999999999
0.369643,0.6981279999999999
0.379711,0.541431
0.389843,0.4092330000000002
0.400083,0.3199210000000001
0.409789,0.2723359999999999
0.419434,0.2652460000000001
0.429385,0.29732500000000006
0.440137,0.38679399999999986
0.449653,0.5123960000000001
0.45933,0.6535370000000003
0.469683,0.8293440000000001
0.479682,0.9997430000000003
0.489442,1.145328
0.499703,1.286364
0.509789,1.4230250000000002
0.519405,1.555512
0.529725,1.6644379999999999
0.539442,1.7504899999999999
0.54978,1.833934
0.559443,1.914725
0.56968,1.9735250000000002
0.579749,2.0110660000000005
0.589759,2.0278739999999997
0.599368,2.02471
0.6096,2.0022270000000004
0.619714,1.9609440000000002
0.629465,1.920914
0.639568,1.862725
0.649784,1.7867979999999999
0.659494,1.693662
0.669685,1.6035000000000001
0.679338,1.516132
0.689524,1.411993
0.699618,1.3110830000000002
0.709738,1.2133010000000002
0.719631,1.1185509999999999
0.729858,1.026737
0.739496,0.9377700000000002
0.749421,0.851561
0.759569,0.7680240000000003
0.769804,0.6870770000000002
0.77952,0.6086389999999999
0.789986,0.552084
0.799677,0.497282
0.810011,0.44417700000000004
0.819533,0.431678
0.829779,0.4391149999999999
0.839577,0.46578600000000026
0.849742,0.5305480000000002
0.859996,0.6126069999999999
0.869564,0.6922550000000001
0.879866,0.769668
0.889968,0.8639509999999999
0.899636,0.955338
0.909839,1.0439260000000001
0.920004,1.1296700000000002
0.929661,1.1935270000000002
0.939512,1.2552040000000002
0.949621,1.314744
0.959851,1.372672
0.969665,1.428819
0.979767,1.4832180000000001
0.989595,1.5164320000000002
0.999819,1.529167
1.009544,1.5415090000000002
1.019674,1.553459
1.029849,1.5650410000000001
1.039499,1.556729
1.049673,1.529241
1.059507,1.502639
1.06956,1.4768420000000002
1.079829,1.4518480000000002
1.089694,1.408119
1.099598,1.3462760000000003
1.109354,1.3058910000000001
1.119689,1.266726
1.129585,1.2092500000000002
1.139797,1.153596
1.149619,1.0996620000000001
1.169826,1.0474470000000002
1.179929,0.9967509999999999
1.189534,0.928085
1.199662,0.8616430000000002
1.20974,0.8167440000000001
1.219693,0.7732470000000002
1.229519,0.7310990000000002
1.239794,0.69024
1.249574,0.6506490000000003
1.259764,0.6317990000000002
1.269812,0.6135210000000002
1.279738,0.6152529999999998
1.289448,0.6364210000000001
1.299812,0.637478
1.309604,0.6579710000000001
1.319879,0.6973239999999998
1.329481,0.7354350000000001
1.339612,0.7723519999999999
1.350251,0.8275699999999999
1.359683,0.8810360000000002
1.369637,0.932815
1.379872,0.9831230000000002
1.389412,1.012481
1.399609,1.0603369999999999
1.409799,1.106705
1.419462,1.1321290000000002
1.429673,1.1762690000000002
1.439779,1.219019
1.449404,1.24094
1.459615,1.2427270000000001
1.469852,1.244454
1.479731,1.26557
1.48947,1.266579
1.499563,1.2481160000000002
1.509743,1.2496410000000002
1.519694,1.25111
1.529478,1.233102
1.539659,1.215641
1.549794,1.17925
1.559533,1.144007
1.569762,1.1098459999999999
1.579695,1.076725
1.589701,1.044636
1.599752,1.013571
1.609468,0.9834660000000002
1.61969,0.9542590000000002
1.629473,0.9259660000000001
1.639648,0.8790769999999999
1.649848,0.853118
1.659624,0.8279790000000002
1.669844,0.8035970000000001
1.679551,0.7799639999999999
1.689626,0.7570850000000002
1.699752,0.7543949999999999
1.709488,0.7517829999999999
1.719639,0.7492590000000001
1.729693,0.7662579999999999
1.739575,0.7827400000000002
1.749762,0.7987420000000001
1.75943,0.8142220000000002
1.769685,0.8292240000000002
1.779376,0.863253
1.789598,0.876736
1.799381,0.8898349999999999
1.809578,0.9220249999999999
1.819801,0.9531639999999999
1.829573,0.9832980000000002
1.839476,1.012494
1.849544,1.0408519999999999
1.859724,1.048865
1.869507,1.056611
1.879991,1.083518
1.889872,1.1096040000000003
1.899558,1.115512
1.909693,1.121193
1.919397,1.126575
1.929607,1.1124470000000002
1.939786,1.1184830000000001
1.949721,1.1241070000000002
1.959842,1.1098960000000002
1.969431,1.096436
1.979568,1.083365
1.990051,1.070416
1.999654,1.0579440000000002
2.010154,1.045905
2.019903,1.034158
2.029773,1.003328
2.039481,0.9735600000000002
2.049621,0.9642090000000001
2.059777,0.9356150000000001
2.069542,0.9080350000000001
2.079756,0.9006689999999999
2.089763,0.8933660000000001
2.099757,0.8865909999999999
2.109245,0.8605280000000002
2.119572,0.8351750000000002
2.129652,0.8301860000000001
2.139485,0.8250979999999999
2.149556,0.8201229999999999
2.159919,0.8349620000000002
2.16976,0.8493549999999999
2.179659,0.8437870000000001
2.189893,0.857842
2.199533,0.8714929999999999
2.209462,0.8847769999999999
2.219585,0.897632
2.229769,0.9100279999999998
