Time,Output
0.0,0.09480999999999984
0.004388999999999976,0.1030850000000001
0.009209000000000023,0.09879199999999999
0.013476000000000043,0.09455800000000014
0.014601000000000086,0.09039999999999981
0.01932099999999992,0.08630799999999983
0.020270999999999928,0.09473500000000001
0.02448500000000009,0.09057499999999985
0.025911999999999935,0.08649800000000019
0.030313000000000034,0.09500900000000012
0.031420000000000003,0.09091799999999983
0.03589700000000007,0.08686999999999978
0.037415999999999894,0.13265800000000016
0.041538000000000075,0.22725300000000015
0.04736699999999994,0.3573149999999998
0.0586009999999999,0.522078
0.06952099999999994,0.708399
0.07987100000000003,0.903781
0.09169999999999989,1.1076139999999999
0.09818299999999991,1.307572
0.10829700000000009,1.490967
0.11980999999999997,1.670414
0.130633,1.8345099999999999
0.13713299999999995,1.970081
0.14720899999999992,2.052963
0.15840900000000002,2.05985
0.16988899999999996,1.9919030000000002
0.18098900000000007,1.863079
0.18695299999999992,1.686966
0.19734399999999996,1.4892509999999999
0.20855599999999996,1.2957489999999998
0.2199089999999999,1.10644
0.2298469999999999,0.9330319999999999
0.23732100000000012,0.7878020000000001
0.247479,0.67035
0.258513,0.5925630000000002
0.2695099999999999,0.5785640000000001
0.281428,0.627078
0.29110000000000014,0.7243599999999999
0.29806299999999997,0.8694600000000001
0.3092619999999999,1.0366019999999998
0.320157,1.2004160000000001
0.33022700000000005,1.361052
0.3376459999999999,1.518535
0.3478460000000001,1.6603720000000002
0.35879400000000006,1.7869480000000002
0.3695439999999999,1.898574
0.3801049999999999,1.970669
0.3874789999999999,1.991549
0.3974599999999999,1.937338
0.40893,1.83447
0.41951399999999994,1.7088299999999998
0.4309639999999999,1.5607449999999998
0.436971,1.4155959999999999
0.44741300000000006,1.260891
0.4583999999999999,1.1092179999999998
0.4695929999999999,0.9855130000000001
0.4802409999999999,0.864169
0.487598,0.757609
0.5017469999999999,0.7029540000000001
0.508891,0.6867890000000001
0.519628,0.7083020000000002
0.5302120000000001,0.779048
0.5373459999999999,0.8732709999999999
0.547836,0.978224
0.55884,1.0934720000000002
0.569596,1.2186439999999998
0.5803690000000001,1.3291270000000002
0.5878130000000001,1.4249999999999998
0.597469,1.518929
0.6084290000000001,1.5985589999999998
0.6195219999999999,1.6765349999999999
0.6308180000000001,1.740663
0.637402,1.7785419999999998
0.647202,1.790912
0.6585619999999999,1.778156
0.669632,1.7405849999999998
0.679826,1.6789399999999999
0.6868289999999999,1.606097
0.6972849999999999,1.5222479999999998
0.708602,1.4400590000000002
0.719992,1.3719459999999999
0.730219,1.292722
0.7368679999999999,1.2150660000000002
0.74716,1.151408
0.758934,1.08901
0.769593,1.027848
0.7799670000000001,0.9678960000000001
0.7867329999999999,0.9215610000000001
0.7978939999999999,0.876144
0.808489,0.8316460000000001
0.8194840000000001,0.8129179999999998
0.826756,0.7945329999999999
0.836783,0.7765339999999998
0.847402,0.7838590000000001
0.8583669999999999,0.8033009999999998
0.8694869999999999,0.8224390000000001
0.880536,0.8536700000000002
0.8870019999999998,0.8841830000000002
0.897378,0.914269
0.908445,0.956118
0.9198840000000001,0.9840710000000001
0.930442,1.012282
0.9375100000000001,1.053004
0.9478710000000001,1.079679
0.9584600000000001,1.105746
0.969355,1.131328
0.980686,1.1440320000000002
0.9938069999999999,1.156447
1.00895,1.1685590000000001
1.013067,1.1803849999999998
1.019501,1.1920570000000001
1.029991,1.191109
1.037238,1.1777129999999998
1.047947,1.177101
1.058406,1.1764009999999998
1.069563,1.1632500000000001
1.079618,1.1504729999999999
1.087392,1.137833
1.097637,1.1253950000000001
1.108585,1.1008499999999999
1.119687,1.0767479999999998
1.130414,1.05313
1.136852,1.030017
1.147223,1.0073660000000002
1.159435,0.98508
1.170057,0.9757419999999999
1.17988,0.9542250000000001
1.187384,0.933055
1.197491,0.9247329999999998
1.20843,0.9165990000000002
1.219568,0.9086189999999998
1.229839,0.9007740000000002
1.236982,0.8931110000000002
1.247409,0.8980589999999999
1.258643,0.902882
1.269625,0.9075660000000001
1.282157,0.924639
1.287474,0.9413819999999999
1.297496,0.9454069999999999
1.308668,0.949306
1.319777,0.965573
1.330766,0.9814660000000002
1.336963,0.9970110000000001
1.347371,1.012375
1.359309,1.027326
1.369276,1.0420099999999999
1.379815,1.056485
1.386711,1.058189
1.397552,1.0598359999999998
1.408539,1.073906
1.419653,1.075209
1.431263,1.0765280000000002
1.441911,1.090363
1.447812,1.091443
1.458961,1.079996
1.470015,1.0812119999999998
1.480834,1.082417
1.487498,1.071145
1.497531,1.0600450000000001
1.508404,1.04923
1.520941,1.051116
1.535975,1.0528140000000001
1.537618,1.0420729999999998
1.547729,1.031691
1.558934,1.021347
1.570775,1.0112999999999999
1.58072,1.0014729999999998
1.591505,0.9916809999999998
1.603684,0.982253
1.613939,0.9840490000000002
1.624966,0.986866
1.631659,0.9785970000000002
1.637621,0.9693890000000001
1.648435,0.9727929999999998
1.659447,0.9761299999999999
1.670802,0.9669599999999998
1.686126,0.9704060000000001
1.688256,0.986278
1.699411,0.9893709999999998
1.713999,0.9923790000000001
1.72122,0.995352
1.731387,0.9978850000000001
1.741638,1.013207
1.748209,1.016156
1.758908,1.0185629999999999
1.769932,1.033319
1.781428,1.0354869999999998
1.787611,1.0375679999999998
1.797527,1.051993
1.808764,1.053868
1.819962,1.055593
1.831078,1.05721
1.841164,1.0589149999999998
1.847653,1.0605410000000002
1.859066,1.0612620000000001
1.869646,1.062687
1.880337,1.064921
1.887167,1.0665040000000001
1.897214,1.05557
1.908918,1.0571990000000002
1.920039,1.058871
1.929833,1.048083
1.941501,1.0499290000000001
1.947914,1.0518079999999999
1.958242,1.0411320000000002
1.969615,1.04303
1.980347,1.044975
1.996089,1.0344669999999998
2.007039,1.036556
2.011519,1.038633
2.020518,1.028292
2.030567,1.0181010000000001
2.04816,1.0081069999999999
2.058906,1.010679
2.069739,1.013248
2.080643,1.0034
2.087375,1.006164
2.097532,1.008848
2.109159,1.011435
2.119509,1.013948
2.130599,1.0165479999999998
2.137496,1.0315720000000002
2.147419,1.033776
2.158219,1.035908
2.169698,1.0378660000000002
2.18069,1.039968
2.187145,1.0545309999999999
2.197371,1.0562550000000002
2.208543,1.057954
2.219696,1.0721120000000002
2.226603,1.073521
2.237195,1.062373
2.247708,1.063987
2.25892,1.065553
2.269591,1.067063
2.279679,1.0685609999999999
2.286865,1.0700180000000001
2.29814,1.0714199999999998
2.30844,1.072823
2.319771,1.0742099999999999
2.330753,1.0631
2.337177,1.0646900000000001
2.347238,1.0662470000000002
2.358423,1.0553089999999998
2.369712,1.057001
2.379912,1.0586609999999999
2.387146,1.0478740000000002
2.397477,1.0497139999999998
2.408616,1.051478
2.419378,1.0408620000000002
2.430789,1.0429210000000002
2.440929,1.044857
2.447321,1.0342950000000002
2.458527,1.03635
2.470678,1.0384129999999998
2.479843,1.0405030000000002
2.487288,1.04256
2.498573,1.0445380000000002
2.508523,1.04643
2.519368,1.0358710000000002
2.530667,1.038026
2.53762,1.040083
2.548206,1.0420539999999998
2.558331,1.056514
2.569438,1.0582509999999998
2.5766,1.059926
2.587552,1.061541
2.597456,1.0631020000000002
2.608429,1.064657
2.619545,1.066224
2.630596,1.0677469999999998
2.637466,1.0691890000000002
2.647482,1.070634
2.658473,1.07187
2.669495,1.073163
2.680179,1.0621960000000001
2.68775,1.0637880000000002
2.70193,1.065305
2.709099,1.0668600000000001
2.726594,1.068269
2.731781,1.06967
2.74197,1.070901
2.748204,1.0725859999999998
2.758831,1.074522
2.770516,1.0634070000000002
2.781018,1.064991
2.78705,1.0665269999999998
2.797854,1.068013
2.809,1.069496
2.820023,1.0585559999999998
2.8301,1.060171
2.837123,1.0616889999999999
2.847359,1.063279
2.858448,1.064841
2.869575,1.0539170000000002
2.879734,1.055799
2.886772,1.0575800000000002
2.897665,1.059145
2.909256,1.0606559999999998
