Time,Output
0.0,0.0
0.009928,0.019685000000000175
0.020245,0.019307000000000185
0.030132,0.01890000000000014
0.039973,0.018511000000000166
0.050184,0.018147000000000135
0.05999,0.017796000000000145
0.070274,0.017470000000000097
0.080401,0.017133000000000065
0.090624,0.01680400000000004
0.100066,0.01652700000000018
0.109787,0.01628099999999999
0.120108,0.05490800000000018
0.129886,0.15070699999999992
0.139703,0.30206600000000017
0.149982,0.4682839999999999
0.160187,0.6486859999999999
0.169913,0.8234459999999999
0.180088,0.992955
0.189935,1.157312
0.200029,1.3164339999999999
0.209824,1.470581
0.220136,1.600439
0.229757,1.726298
0.23996,1.828863
0.250227,1.908752
0.259916,1.986187
0.270201,2.041663
0.279942,2.075926
0.290005,2.109185
0.30007,2.121926
0.309847,2.1148059999999997
0.320093,2.1079160000000003
0.330254,2.081728
0.339938,2.0369090000000005
0.350191,1.97399
0.359889,1.893533
0.370141,1.815561
0.379732,1.74001
0.390047,1.6668230000000002
0.399778,1.5764150000000001
0.410026,1.4888070000000002
0.419884,1.4039150000000002
0.430109,1.3021750000000003
0.439816,1.2035890000000002
0.450122,1.1080590000000001
0.459864,1.0154910000000001
0.469877,0.9257920000000002
0.480129,0.8388739999999999
0.490069,0.7546510000000002
0.499746,0.6730380000000002
0.51029,0.593955
0.520197,0.5173240000000001
0.529801,0.4625610000000002
0.539818,0.4289790000000002
0.550115,0.396428
0.559599,0.38436300000000023
0.570029,0.39209000000000027
0.580024,0.399494
0.589931,0.42633900000000025
0.60022,0.47188200000000013
0.60998,0.5158830000000003
0.620247,0.5779790000000002
0.630183,0.6380960000000002
0.639814,0.6964840000000001
0.650043,0.7726460000000002
0.659953,0.8463
0.669953,0.9176
0.680174,0.9673300000000002
0.689813,1.0154890000000003
0.699975,1.081555
0.709947,1.1456580000000003
0.719712,1.1882759999999999
0.729967,1.229588
0.740069,1.2695390000000002
0.749794,1.2888120000000003
0.759951,1.307605
0.770087,1.325702
0.780115,1.343221
0.789823,1.360234
0.800004,1.3572430000000002
0.810067,1.3348510000000002
0.819825,1.332679
0.830057,1.3305580000000001
0.840065,1.308987
0.8501,1.288104
0.859981,1.267879
0.870178,1.2287930000000002
0.879858,1.1909280000000002
0.890142,1.154224
0.899837,1.118663
0.91011,1.084224
0.919852,1.0313350000000001
0.930054,0.9997179999999999
0.939807,0.9690480000000001
0.950062,0.9196760000000002
0.959855,0.8718969999999999
0.970003,0.8450880000000003
0.9802,0.819088
0.989995,0.7744350000000002
0.999789,0.7506570000000001
1.010023,0.7275989999999999
1.019978,0.7052419999999999
1.029966,0.7030650000000003
1.039888,0.7009450000000002
1.050102,0.69892
1.059876,0.6969740000000002
1.070032,0.6950399999999999
1.07991,0.7126600000000003
1.090349,0.7297309999999999
1.099641,0.746335
1.109808,0.7624299999999999
1.120102,0.7778829999999999
1.130231,0.812384
1.140018,0.8458920000000003
1.150183,0.8588549999999999
1.160043,0.871545
1.170174,0.903173
1.179771,0.9336900000000001
1.189924,0.9634090000000002
1.199967,0.9921900000000001
1.220052,1.020087
1.229979,1.0471040000000003
1.24023,1.05379
1.249991,1.060294
1.259941,1.066593
1.270151,1.0726700000000002
1.279817,1.078575
1.290111,1.0843400000000003
1.299831,1.0898960000000002
1.310188,1.075798
1.31983,1.06213
1.329956,1.0488899999999999
1.340143,1.0555610000000002
1.350052,1.062015
1.360208,1.0487680000000001
1.370095,1.0164510000000002
1.379869,0.9851650000000001
1.390036,0.9743360000000003
1.399841,0.963837
1.410235,0.9536290000000001
1.419827,0.943757
1.430015,0.934223
1.440153,0.905467
1.449977,0.877626
1.459775,0.8701460000000003
1.47005,0.8629880000000003
1.480108,0.8559150000000002
1.489963,0.8489470000000001
1.499792,0.842347
1.509963,0.8359400000000001
1.51984,0.829696
1.530195,0.8236480000000002
1.539811,0.817807
1.550017,0.8318369999999999
1.560261,0.8453000000000002
1.57019,0.838646
1.579958,0.8323370000000001
1.590208,0.8457000000000001
1.600087,0.85863
1.609864,0.871173
1.619837,0.8833469999999999
1.630151,0.895125
1.63991,0.906544
1.65016,0.898144
1.659759,0.9094530000000003
1.670029,0.9204140000000003
1.679807,0.9310820000000002
1.689861,0.941438
1.700208,0.9513800000000001
1.709987,0.961022
1.72021,0.9704080000000002
1.729931,0.979487
1.740054,0.98831
1.750121,0.9968600000000001
1.759804,0.985663
1.770108,0.9942590000000002
1.779938,1.0025760000000001
1.790158,0.9912000000000003
1.799875,0.9801789999999999
1.810156,0.988812
1.819931,0.996974
1.830118,0.9858680000000002
1.839782,0.9753050000000003
1.850175,0.964758
1.860021,0.9545580000000002
1.870238,0.9446710000000003
1.880338,0.9545399999999999
1.890004,0.964094
1.900173,0.953905
1.909973,0.94404
1.919743,0.93448
1.930092,0.9250909999999999
1.94,0.916088
1.950291,0.9074830000000003
1.960063,0.899036
1.969851,0.8908790000000002
1.979801,0.8829879999999999
1.989967,0.8947740000000002
2.000233,0.906175
2.010104,0.8977809999999999
2.019833,0.8896439999999999
2.030039,0.8817550000000003
2.040194,0.893499
2.049843,0.9049310000000002
2.060157,0.8966550000000002
2.070403,0.88859
2.079956,0.900237
2.090764,0.9114980000000001
2.099681,0.9029040000000002
2.11058,0.9140500000000003
2.120227,0.92486
2.130203,0.9158800000000002
2.139811,0.9266970000000001
2.15013,0.937174
2.159802,0.9278150000000001
2.170089,0.938118
2.179737,0.948145
2.190021,0.9384910000000002
2.200254,0.9291060000000002
2.209993,0.9394530000000001
2.220129,0.9494640000000001
2.229941,0.9397180000000003
2.239854,0.9497720000000001
